reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
38a3be11-74e4-4330-b0fd-18bd1114c831,Cyrus Akon,https://play-lh.googleusercontent.com/a/ACg8ocL9pCeJH6--AKmMJ1g_wqXL05yYlPSrT7XxGfW8cZ4yFvJbXyQ=mo,please can you allow us to make payment with our subscriber identity Module so that people without visa can have access to it am giving Star one does not mean it is not a good app but I want u guys should add more payment method Thank you,1,0,9.15.1 build 11 62624,2025-05-19 15:25:33,,,9.15.1 build 11 62624
54b20b38-4804-4857-a6c9-fbb2d2e862c3,Iver,https://play-lh.googleusercontent.com/a-/ALV-UjVDgloNEsVs6-2Aaf8fJnuIydqf385ewjf842UzKZgINWjmEnJD,Arrrr!,1,0,9.15.1 build 11 62624,2025-05-19 15:19:31,,,9.15.1 build 11 62624
8ac15327-8f7d-4b51-8691-bf05777ef00c,Scott Bremner,https://play-lh.googleusercontent.com/a/ACg8ocLUpnDGbvaZ8NGay4BnJcBYfCAALxiiPHGfdWBLO-n6isHZrg=mo,damn near impossible to update,3,0,9.14.0 build 9 62572,2025-05-19 15:10:43,,,9.14.0 build 9 62572
b4f20711-4e84-44de-873f-959ec37162d5,charishma vr,https://play-lh.googleusercontent.com/a/ACg8ocL_QwOHjTsqQqRABA9KBl826FNWMUrTH_Z_UAILHDwUxBpkKSI=mo,"The app refuses to load the movie, I've been trying for the past 2 days but each time I try to load anything it crashes my system and now it won't even accept payment",1,1,9.11.1 build 10 62492,2025-05-19 15:08:28,,,9.11.1 build 10 62492
b3902fac-980c-478f-8b61-bbca846a5cdf,Andre Chandra Halim,https://play-lh.googleusercontent.com/a-/ALV-UjWBOMy6whiYs8d572YaY5-2Y0-bnI2uAElUjTBhZn1I7DtlGHc8,after update android security cannot play video,1,0,8.132.2 build 18 50846,2025-05-19 15:06:37,,,8.132.2 build 18 50846
7f4d2e91-02c2-4dc4-8deb-a34a30f1849b,dion guemos,https://play-lh.googleusercontent.com/a-/ALV-UjUU132b2ty6FhQDHiwUKOmNNFY2iyAa7fs_SMUlzFiRuzEGEyvJ,Absolutely stupid that it won't let you use it on different WiFi than your house. Especially when you travel for work.,2,0,9.13.0 build 5 62532,2025-05-19 15:06:05,,,9.13.0 build 5 62532
80e919c0-f4a2-472a-8bba-2ccd13c861a5,Snehalata Pati,https://play-lh.googleusercontent.com/a/ACg8ocLgAed_G9tyJviGivm8VsGJWmsG9RQbc944z8tifv0bwD5ZMQ=mo,💠,1,0,9.15.1 build 11 62624,2025-05-19 14:34:25,,,9.15.1 build 11 62624
f35f97df-edaf-4842-996f-2c7c10c4ef61,Anwer Alkhalifa,https://play-lh.googleusercontent.com/a-/ALV-UjWhP-TdOhwJeHiIi_OSYmz7b1Wvhmq--EPixDSZyGZNWX3nz2rN,"I don't like the subtitles display on Google Pixel 8 Pro, it looks grey and I can't see a thing. On Google Pixel 7 Pro, I can see the subtitles and I can read them very clearly. Is there something wrong with the Netflix subtitles display on the Pixel 8 Pro?",2,0,9.15.1 build 11 62624,2025-05-19 14:23:30,,,9.15.1 build 11 62624
7c984abc-8b15-4deb-80c1-4866764ec6f8,Princess,https://play-lh.googleusercontent.com/a/ACg8ocJwWzHI8lS8WXlgI9O7eoHV5mhyW9F_DXsQUFomxnWU3ImflA=mo,We pay every month and yet there are movies that are not available in this app? why?,1,0,,2025-05-19 14:20:16,,,
e9d1f2f1-9b8a-4260-a4cf-bd3e9999caff,Lahiru Gayashan Rathnayake (ගයියා),https://play-lh.googleusercontent.com/a-/ALV-UjX4uODPuFqYua0TPYadKkGJ04EXsIm5dZDDcoWODqvGt06gvuGn,"I got family package. I can not even log into Neflix Error. ""Your device isn't part of the Netflix Household for this account. They cut money every month, but do not look for this error.",1,0,9.15.1 build 11 62624,2025-05-19 14:13:19,,,9.15.1 build 11 62624
206a1f19-c59c-4d44-873a-73b8ec320dd3,Shaik Ameersohail,https://play-lh.googleusercontent.com/a-/ALV-UjVD50F9UdPrdANb-Yy4_nMGTVkC3lWMKz_3JaszCOkR7bk4GjBE,good quality,5,0,8.141.1 build 13 51230,2025-05-19 14:11:04,,,8.141.1 build 13 51230
f7ec3b35-37c9-4d4c-9983-072a008fef9d,Andrew Fernandez,https://play-lh.googleusercontent.com/a-/ALV-UjWq_9tH1z5s0hPddlzwKlycGyoarT9aD8STXwLRBu-Tp705Ytw,cant connect on my smart tv,1,0,9.15.1 build 11 62624,2025-05-19 14:08:12,,,9.15.1 build 11 62624
0cf6a9a1-98b1-494e-8ac9-b2e233179759,Emmanuel Mercado,https://play-lh.googleusercontent.com/a-/ALV-UjVYQpDczPi52TP79MiEB--d2gKu4W628OB2T_KNbhW9nLDk4Iw3,Netflix overriding brightness from my phone. Even the lowest dim settings aren't that dimmed.,2,0,9.11.1 build 10 62492,2025-05-19 13:50:40,,,9.11.1 build 10 62492
db16a650-7b69-4828-ba37-3c52f61c31e4,Senthamizh Iyyanar,https://play-lh.googleusercontent.com/a/ACg8ocItXT2ENYKD3fNn_hDKTOzKFWgzM0XXv8nRTJchMHY_rNmQ4w=mo,"loved this app ,it cure my depression....it makes my everyday to be entertain,and happily thanks for this app",5,0,,2025-05-19 13:46:46,,,
b659491d-9f6a-49d0-878d-a0cccab65feb,NamiN Okaii,https://play-lh.googleusercontent.com/a-/ALV-UjU8toFTdeSdZvhkIvVaMSiYQhblYAM_VMItHtt6Jl8GqDi5xVI,Best movie,5,0,,2025-05-19 13:46:20,,,
acccda1b-ed3f-4b6f-9233-ba674a4d4241,Fisnai Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjUNzwJvZbpSpKtKwnbv_nTqon3XQrj8VUlCWRmFPitRCiCxNCM,"Mobile games spammed across the whole app, would be great if there was an option to remove them.",1,0,,2025-05-19 13:43:59,,,
772acb6f-5990-4187-9c05-de43e97eae7f,Rima Mimi,https://play-lh.googleusercontent.com/a/ACg8ocJatJ6Y5nP5ZQHuQNXymaFqtyFB78kquUfOPXwMaI8gsAF4lA=mo,ok,2,0,9.15.1 build 11 62624,2025-05-19 13:28:25,,,9.15.1 build 11 62624
593fd76f-6812-4b1d-b1bd-6714692746c6,Haroun Butt,https://play-lh.googleusercontent.com/a/ACg8ocI12yU721WIqcZouPzB3RcHPVNNkkaUFt7AvDRmXb7VqyOAAg=mo,please net please Pakistan mein easy Paisa Wala option laye na transaction ke liye please help 😭😭😭😭😭😭😭😭😭,5,0,9.14.0 build 9 62572,2025-05-19 12:55:18,,,9.14.0 build 9 62572
13344991-6936-4784-b21b-0dfe1fabc5ca,swish bill,https://play-lh.googleusercontent.com/a-/ALV-UjVhDnidhI2bhIOScc4iFy-AYMzxVUjwCDMejBUnInI7KjP7OVrX,"Constantly getting worse, they never actually deliver the streaming quality they promise and now you can't use your account without getting a code when you're away from home. If you don't have it you don't need it and you should probably just pirate their stuff anyway.",1,1,9.15.1 build 11 62624,2025-05-19 12:47:34,,,9.15.1 build 11 62624
857d0208-1a16-4467-9f73-d5122c426ee1,official.bangbang,https://play-lh.googleusercontent.com/a-/ALV-UjVcDK9uM7HkitQlV-tFBKiydLnv8d3WwjvS-JRm8KNKNYWAsDjd,Good,5,0,9.14.0 build 9 62572,2025-05-19 12:47:27,,,9.14.0 build 9 62572
878f6329-cba0-4664-81c7-607cce4595b7,Mosin Bhat,https://play-lh.googleusercontent.com/a-/ALV-UjVQJlc8pNXh7bXrxZ2dmud6oiSijRYPGetrLe9R7JxfrF7W9Vk,this app is very good application is very clever not froud 200 percent very fear app plzzzz use this this is my opinion and said me,5,0,7.120.6 build 63 35594,2025-05-19 12:45:14,,,7.120.6 build 63 35594
d56b3957-f5d3-4af8-8c03-2091cb25f051,Karl Joshua Dublon,https://play-lh.googleusercontent.com/a-/ALV-UjU6LTnkZHA9H7uYDgXWR1R41ivUQTUo0aA_0QdmuDIIKYGZpSo,"SCAM APP. TOOK MONEY FROM ME. SAID THAT MY ""ACCOUNT IS ON HOLD"" THEN ASK FOR ANOTHER PAYMENT OPTION.",1,0,,2025-05-19 12:34:04,,,
b0c084b7-38f9-49a1-a1b8-a2f3b30b9f97,Joshu Zumaya,https://play-lh.googleusercontent.com/a/ACg8ocKkyFpKzkqJEvio1PTml1vExokzBhVAPz8B9pHIDe_WIAmcww=mo,I love it,5,0,9.15.1 build 11 62624,2025-05-19 12:20:54,,,9.15.1 build 11 62624
eb96caa9-dbf0-433d-8001-37b2a4a1f8bb,Melanie Crause,https://play-lh.googleusercontent.com/a/ACg8ocJYRRawO8o_1qqkVr-m_LYEybRmGzeEv3rvRotgwgtOfaVX-A=mo,vampire diaries is the favourite move for me ❤️🌺🌼💮🌸🌺🌼🌻🌹🌸💮🌸💮🌷🌷🌺💐💮💐,5,1,9.15.1 build 11 62624,2025-05-19 11:57:46,,,9.15.1 build 11 62624
3c68e074-1929-4be0-8946-04950a17a86a,Ammar Taher,https://play-lh.googleusercontent.com/a/ACg8ocILJNfDh9UkWuM79YijVsZVcn_qFX4SKz-JGMHEoR-GRhBtYw=mo,horrible,1,1,9.15.1 build 11 62624,2025-05-19 11:50:39,,,9.15.1 build 11 62624
6533d239-6eda-43d1-93f5-ebc20ea8c572,Mary jane Madronio,https://play-lh.googleusercontent.com/a-/ALV-UjX63Qe_G-xUDA5p8Xvqdn0TN0MkUE5GXcQsMxNyulkAw15u8lUv,Good,5,0,9.15.1 build 11 62624,2025-05-19 11:38:30,,,9.15.1 build 11 62624
26bf784e-c097-4a6d-a93d-e5c765512c5c,Incredikad X,https://play-lh.googleusercontent.com/a-/ALV-UjV2qw5NzsSEC8kCozifY4hWB-eEL08e0guYsmPLX89QeFPULBhW,cost wayyyy high nowadays. i started Netflix @$7.99. Now its stupid high and the bloatware app will not reinstall. 👎,1,1,,2025-05-19 11:35:52,,,
42d2e257-f3ce-40e1-be96-0c6a3409c52f,Mihir Lathiya,https://play-lh.googleusercontent.com/a-/ALV-UjVJEpQLZfRNDIcGNv7SzunLCsdTkcebzhoHQ66HJRlJ9Us_R2U0Vg,Bard of blood is great Thanks 😍,5,0,8.104.0 build 5 50619,2025-05-19 11:20:59,,,8.104.0 build 5 50619
6eee8f59-66f9-4b7e-85fc-1989ccfd289f,Amelia Crazylady,https://play-lh.googleusercontent.com/a/ACg8ocIV_-gCPy-FASbeaFHYea94C0oIaI8e-OE-OReLLDl9spzitKc=mo,Every time I try to watch anything on Netflix the entire screen is completely blacked out and all I can do is listen to whats happening and it sucks.,2,0,9.15.1 build 11 62624,2025-05-19 11:05:08,,,9.15.1 build 11 62624
a7f20cef-987f-4075-a4fa-739b930e9355,S.,https://play-lh.googleusercontent.com/a-/ALV-UjXGlRC9YRPsCOQVL2GRU8_lULofLWeogOQ72CTEX-IkHnkhFIAhow,Screw their price hikes. This used to be a great alternative to piracy. The content isn't even really that good anymore.,1,0,8.95.0 build 13 50554,2025-05-19 10:30:08,,,8.95.0 build 13 50554
1842d38d-cb19-4d0c-ad50-257b4189df7f,貞享新港,https://play-lh.googleusercontent.com/a-/ALV-UjWRbz0YxKj9GqfLZ-zrH_Atxhbl0IhjMS2ValAMY2Q7B3T52Nx_,"No matter what I watch, it freezes over and over. It even turns off my phone for some reason, and it ONLY happens on Netflix. Sometimes, it doesn't even play anything at all, and I'm just stuck on a loading screen. Sometimes, there's no way for me to get out of the loading screen because it starts bugging out my entire phone and freezing everything. It's not even my wifi because it's always completely fine.",1,0,9.5.1 build 6 62240,2025-05-19 10:25:45,,,9.5.1 build 6 62240
0021bb6a-d34d-4a57-a674-54f6d38aab92,Dennis Poulson,https://play-lh.googleusercontent.com/a/ACg8ocIKryLT9pq8yPpIj1JVLM7z8SA9u2AS6GsZY3XQ26pGO_3N8g=mo,good,5,0,,2025-05-19 10:11:00,,,
e85d69b5-c43b-4719-8a22-e49c3f415d13,Calvin Pietersen,https://play-lh.googleusercontent.com/a/ACg8ocIfrXWPBJfCsZF8OKj235tzEucTXBR2uvydWhJW5oeFD_9cpQ=mo,Netflix is the best Thank You,5,0,9.15.1 build 11 62624,2025-05-19 09:45:24,,,9.15.1 build 11 62624
6c8278a5-2fbb-4e63-b9fc-5b485204e009,Andrea Hayes,https://play-lh.googleusercontent.com/a-/ALV-UjWfYYRZftiKPzb-cQ7cnppE2Ru_XnRZQH7CgADlG4XyEyFvXEY,good app but could change the content more it's the same movies and such for months on end I don't use it as much these days because of this I use prime and tubi etc till they finally release new things to watch my son has cancelled his subscription because of it,3,0,9.15.1 build 11 62624,2025-05-19 09:34:12,,,9.15.1 build 11 62624
1aa01740-e807-4d90-aa6f-a6a991267b58,Muadz Jumdani,https://play-lh.googleusercontent.com/a/ACg8ocKRyUxaHMm5Ae6iug0V1r5rLQUMNwa9_wEm-ZBLtXgPz9b12w=mo,don't download this app freaking,1,1,9.15.1 build 11 62624,2025-05-19 09:21:05,,,9.15.1 build 11 62624
381db111-cd59-4897-b6bd-1fa908c5f717,Karabo Mogala,https://play-lh.googleusercontent.com/a/ACg8ocISisOovNSvlF0J4IN-MKL0kDIaK6mpKm15gZ9x71ESMIjogw=mo,good,1,0,,2025-05-19 09:13:17,,,
7cc3e556-7b33-4713-b7f1-724424680749,Mohamed Youssef,https://play-lh.googleusercontent.com/a-/ALV-UjXAxbCTqMpxGs6socAlnMCwFQasllfH7MKtEaj4uJ-FjbMMKJy7,bad life,1,0,9.14.0 build 9 62572,2025-05-19 09:10:26,,,9.14.0 build 9 62572
942b641b-e40a-4f3d-be15-bf7d0e1f466a,prashant Constantine,https://play-lh.googleusercontent.com/a/ACg8ocJoiYSrvqVXEeoay9KMVuQK7ldsGhQo0iXno_WcVffHkiCDIw=mo,"Why am not able to watch my downloads there is always error coming 5.7.1 what's ur problem since whole day am just restarting my phn , or restarting the app whats the problem now am even getting 2.111 problem what's wrong with this app even after being so expensive",1,0,8.140.1 build 14 51170,2025-05-19 08:59:56,,,8.140.1 build 14 51170
f6ee7d75-c701-441c-bc76-d29f2386d624,shiran shiran,https://play-lh.googleusercontent.com/a-/ALV-UjUUp_B2Ya5FcIuqPDzVgW781doIWm_keKeTtex7JUx23eI085AD,you don't have to pay and it is a great app to watch movies,5,0,9.15.1 build 11 62624,2025-05-19 08:35:24,,,9.15.1 build 11 62624
bbfe1777-1f03-49d0-9b47-56a3d70c5c26,Kristie Bahus,https://play-lh.googleusercontent.com/a-/ALV-UjWfzg9K72PEs8-dmZf75n6rsv2szUAxFvql-5Q8ObOc7sf34lk,lame that you're forced to install the app on your phone. Why can't we just watch it from the browser instead of wasting space on our phones for an app we will probably only use once a month.,1,0,8.6.1 build 14 40054,2025-05-19 08:24:44,,,8.6.1 build 14 40054
8874c76a-b1b8-4209-8593-7b1272af21d6,Anita Padwal,https://play-lh.googleusercontent.com/a/ACg8ocJ4pAW4XHYg7m2n9BuFaJ2L9pwNOCioO-Ass87NkiflHpS9qQ=mo,good 💗,5,0,9.14.0 build 9 62572,2025-05-19 07:36:52,,,9.14.0 build 9 62572
158256b7-10fa-4d57-8030-aa46cf1d763a,Nargis Shaikh,https://play-lh.googleusercontent.com/a/ACg8ocJ_RBmoGWJOXyaA1PWO1xQ4Fkv7NZ-iJcgFOHR0ZHZcgy-dAg=mo,dear netflix kindly dubbed show in hindi alsooo...,3,1,9.15.1 build 11 62624,2025-05-19 07:25:19,,,9.15.1 build 11 62624
883e477b-7d7c-4d05-811a-cabae3160d64,Kirk Richmond,https://play-lh.googleusercontent.com/a/ACg8ocJ3mGJirUlYZs047LTtyzlVybwmk7ITSxDYNM3FyKabsoQZbg=mo,"Netflix has the WORST servers with littlw to no ability to handle the streaming numbers, and then has the gall to blame my internet connection when it is most certainly not. For the price Netflix charges, I should NEVER have to wait for something I am watching to buffer halfway thru, nor should I have watch poorly buffered and pixelated content because Netflix's servers can't handle the flow. Talking to many other people, I have found this is a common occurrence. Switching to Prime. 👎🏾👎🏾",1,0,,2025-05-19 06:49:41,,,
ecd51eec-09ce-4156-8a40-9cee095d1d7b,Rosie,https://play-lh.googleusercontent.com/a/ACg8ocJGQ9JF93p1R2LvY-hTxRilWvV1QKUiVn3x7urNJq7a5HG5vw=mo,poor movie selection and not 8.00 a month just to watch adds every 5 minutes,1,0,,2025-05-19 06:42:33,,,
722685c8-102a-40dd-aa12-2a57df9e909f,Lina Ramirez,https://play-lh.googleusercontent.com/a-/ALV-UjVmjb3stUhHpw0i0BXExX7R_NDmimLrCV2-eD8zouE7uKdixhjJ,It's outrageous that now tier 1 subscription can't cast to chrome cast!! I have to pay more to watch my shows in a bigger screen??? this is insane.....,1,0,8.139.3 build 31 51120,2025-05-19 06:06:16,,,8.139.3 build 31 51120
623ab7ed-b07e-4765-a3c7-8d77a1ca039d,Richard Russell,https://play-lh.googleusercontent.com/a-/ALV-UjUJvKmAkH3GrvC1ZVdmFqaZLtsx4nOnRZG4U1qBefWGxmjhvzlpew,The quality of entertainment is not as good as it used to be.,3,0,8.141.1 build 13 51230,2025-05-19 05:58:55,,,8.141.1 build 13 51230
091fb838-c612-44a6-ad10-9f2c00e54ca5,Santosh Kumar,https://play-lh.googleusercontent.com/a/ACg8ocK2Fd31gQVe28gLy_NhDjjwM1e7OEpvkm1PkItZdov0HaYVaQ=mo,Contain Ads. Not Cheap. Low Quality Streaming even after high tier pay. Not Satisfactory. And trackers are a different story. Not Privacy Friendly.,1,0,,2025-05-19 05:56:18,,,
9dab95b1-f1cb-4d6c-9ba6-6177f124c4c0,Arvind Thalal,https://play-lh.googleusercontent.com/a-/ALV-UjVyAep-ysZuSGbnhnWtrOfx9bDN5-F6mwADhULa6AQyeVRl1Bip,faltu app he login kar ne ke 149 ₹ le ta he 😡😡🤬😡🤬😡,1,1,9.15.1 build 11 62624,2025-05-19 05:50:23,,,9.15.1 build 11 62624
4a22dc08-1ecd-4379-9527-942e59db2535,Adi,https://play-lh.googleusercontent.com/a-/ALV-UjUzu9Y1rxCAQUq1xjHsgZioM43AhmjHrbCr2kJly-7UPgHnSYRH,Everything's great. But nowadays Netflix keeps lagging it would be great if the lag could be fixed,4,0,9.15.1 build 11 62624,2025-05-19 05:25:50,,,9.15.1 build 11 62624
1b45b0d3-d234-4bc6-89d3-aca8d48c295f,Vaidehi Patel,https://play-lh.googleusercontent.com/a/ACg8ocJKxnkNk9v18bKHIfEMhb5aPU-PKdVF9CJqRDnqC5igGgMqZQ=mo,good,5,0,9.15.1 build 11 62624,2025-05-19 05:22:45,,,9.15.1 build 11 62624
3734a9a1-e683-4f06-9dfe-3c20b2665882,saifi Abbasi,https://play-lh.googleusercontent.com/a-/ALV-UjUr0lPUIfnE16cN7wzlygRrjvygXMmKOAg73CNo-fGHuIgI80A,it is very bad app it took money to show you movie,1,0,,2025-05-19 05:22:35,,,
faa37c79-e425-418e-a402-632ec7563aec,Vaibhavi R Annigeri,https://play-lh.googleusercontent.com/a-/ALV-UjVIyJvyvpD8eBJP6RD9BWssmX2lNRewmHpDmdKZyDZxpyVRQYQ,it is nice but they don't promote the popular TV shows like that 90s show,4,0,9.15.1 build 11 62624,2025-05-19 05:17:41,,,9.15.1 build 11 62624
65155bc5-d791-4a46-8332-7d23a0337306,Farha Ibrahim,https://play-lh.googleusercontent.com/a-/ALV-UjVZIactRQeaSeg88MAtyT8fdHGaFYSPiwEawjjCaZ_ExHqPCs09bA,"I really enjoy the shows on Netflix, but it’s frustrating when some of my favorite series don’t get continued. The endings feel incomplete, and it leaves me wanting more. It would be great if Netflix listened to fans and gave us more seasons to follow the stories we love. Please consider bringing back some of these shows or continuing where they left off!",2,0,,2025-05-19 05:05:49,,,
89bf6047-2909-40d5-8fb7-e9db9b574508,Vincent,https://play-lh.googleusercontent.com/a/ACg8ocLAZt40PSRIcoChcOWvLVfo9loC_bWJuT5L_ZslBm4TgQ4tpQ=mo,unlock hotel transylvania and send it to the kids profile,5,0,,2025-05-19 04:50:10,,,
39afadaa-ee05-4b68-9455-0023967b9d29,Kyle R,https://play-lh.googleusercontent.com/a-/ALV-UjXMaFmomFGe6mdeGfUUGD7B1WkEtNxpeLvbhXQTc4wPLnM9sJk,Brightness keeps overriding the phone settings.,2,0,9.15.1 build 11 62624,2025-05-19 04:46:34,,,9.15.1 build 11 62624
d362f9dd-f2f3-4862-943f-7ade98085b2c,Sunanda Choudhary,https://play-lh.googleusercontent.com/a/ACg8ocIgSpjdTrMFELtRrPaKeAhQdM-UXAaOMoVFZJpSoRTCRDDS8g=mo,real app,5,0,,2025-05-19 04:24:05,,,
8f2acd78-7b7f-44bb-bc14-ef6b5a763f6d,Hung Hoang,https://play-lh.googleusercontent.com/a-/ALV-UjVmt_U7rq4EZ96Nezg0YbYcn7ZXj3o8vPstmM1H2WZ9FvuCNrzU,way to many ads sometimes up to 5,1,0,9.15.1 build 11 62624,2025-05-19 03:56:10,,,9.15.1 build 11 62624
f7d3f506-7614-41d7-ba43-5b1bd7da283f,Jarold Cancio,https://play-lh.googleusercontent.com/a-/ALV-UjVBc-U8LfijFnx8v3LoSbraKM2ULLBfvg_8dh7I8Eiy-Y7gqEaG,why not udating my payment? what happen?,1,0,9.15.1 build 11 62624,2025-05-19 03:47:19,,,9.15.1 build 11 62624
8258a2b5-de04-427d-80f8-7dd3e3459e3b,Mekala Vara Prasad,https://play-lh.googleusercontent.com/a-/ALV-UjUHyab1FYdK2tsBTGZKzT-uu-oSYm7XLgtDvR_-RU6W6xD8k4kC,mi tv Netflix was error problem,3,0,9.15.1 build 11 62624,2025-05-19 02:50:43,,,9.15.1 build 11 62624
850dd04b-ec13-44e4-9d42-58dfb04c56b8,Ajith Ajith,https://play-lh.googleusercontent.com/a/ACg8ocLiK396jwGobEvibwxzFiKG2p1HxTe-fxMeXF83lw5jxaI29g=mo,I am disappointment in this app only only waste,1,0,,2025-05-19 02:19:55,,,
a259c9df-0040-4efb-b57b-ad1ea6052cac,qi,https://play-lh.googleusercontent.com/a/ACg8ocLtLPk7rPF1tPkt2NFci9Ij3iec35yijxcPPYLOEFF4tXxTF8o=mo,Netflix... janganlah ko remove haikyuu. Nanti sa tonton itu series dimana pula? 😡😤,3,0,9.15.1 build 11 62624,2025-05-19 02:04:30,,,9.15.1 build 11 62624
cb84b19d-feb4-47ee-ace5-005b58c3b0f4,Dennis Richardson,https://play-lh.googleusercontent.com/a-/ALV-UjX0ftSBXh_L-hi6debLRkVJE3XI_Yi7gFmZGj9u0tkTjF5aqsWy,can't sign in or recover password,1,0,8.121.2 build 22 50727,2025-05-19 01:55:51,,,8.121.2 build 22 50727
19ba636d-8cbe-4a11-9f7c-7d565d2c9765,Kenzie Barnett,https://play-lh.googleusercontent.com/a/ACg8ocI3YT9WMA4Q6ysgNqXnqEpqV45sIgiLWPSrDx4XHKhXQKnCQg=mo,I love netflix.But...I hate the adds i hate their new adds on mobile.Please remove adds im tryna Binge watch outer banks,5,0,9.15.1 build 11 62624,2025-05-19 01:54:07,,,9.15.1 build 11 62624
d21d60a0-8cbd-4ee5-a657-bfc1ddfa6175,ailyne,https://play-lh.googleusercontent.com/a-/ALV-UjWQ4AwjnqOUrSKvXEOAxlbxxpWMoUoc7o3SXJfSJL9yNnYTWySz,"movies nya banyak yg kurang ah, tolong series disney munculin di netflix pls",3,0,9.15.1 build 11 62624,2025-05-19 01:47:42,,,9.15.1 build 11 62624
dfda85e9-44ae-41b3-a41c-672f304c7c26,Mauricio Guzman,https://play-lh.googleusercontent.com/a/ACg8ocIgM3WGe_vS6PAPJFSCvNsf7fP7qBzTrOLaqkd4vDnjmkQ1UA=mo,Love the App but can you add Alvin and the chipmunks the old ones plz,5,0,,2025-05-19 01:42:09,,,
9db62f0c-eb7e-4a9c-a72c-9d38528ebfeb,Matt Larsen,https://play-lh.googleusercontent.com/a-/ALV-UjVe9HXfExl8Py0Ps4nlBAfL8nMM6Pn_HTRRwuZ--J_6YrujPMBV,the ads keep getting longer and more numerous you guys suck Right back to the '90s commercials and all,2,0,8.126.0 build 9 50771,2025-05-19 01:31:44,,,8.126.0 build 9 50771
3548d3b4-ede7-473e-8003-74a1646e3e34,Grayson Burkham,https://play-lh.googleusercontent.com/a/ACg8ocKI35bab1Q01LmabUKBuFfin0VtVYy61lKc9ZnXWronAu_0TQ=mo,says the device isn't part of my household even though it is. I guess that's what happens when your company tries to extort people?,1,0,8.142.1 build 13 51334,2025-05-19 00:48:27,,,8.142.1 build 13 51334
